HCHO Reading,Location,Current Date,Next Date,HCHO Reading Z-Score,Year,Month
5.471285506186256e-05,Jaffna Proper,2019-07-09,7/10/2019,-0.7712282579710559,2019,7
0.000155924,Jaffna Proper,2019-07-10,7/11/2019,0.67170747269793,2019,7
0.000120739,Jaffna Proper,2019-07-11,7/12/2019,0.17008590014660807,2019,7
7.630160044893572e-05,Jaffna Proper,2019-07-12,7/13/2019,-0.463444247441747,2019,7
-2.34e-05,Jaffna Proper,2019-07-13,7/14/2019,-1.8848588730799087,2019,7
9.049643374922508e-05,Jaffna Proper,2019-07-14,7/15/2019,-0.2610729357408796,2019,7
0.00010880874674908719,Jaffna Proper,2019-07-15,7/16/2019,0.0,2019,7
0.000139035,Jaffna Proper,2019-07-16,7/17/2019,0.43092626653566557,2019,7
0.00015401,Jaffna Proper,2019-07-17,7/18/2019,0.6444201715791797,2019,7
0.000243491,Jaffna Proper,2019-07-18,7/19/2019,1.9201228839129822,2019,7
0.000107814,Jaffna Proper,2019-07-19,7/20/2019,-0.01418179418978066,2019,7
2.5116405665760293e-05,Jaffna Proper,2019-07-20,7/21/2019,-1.1931756073531348,2019,7
0.000237769,Jaffna Proper,2019-07-21,7/22/2019,1.8385461143197277,2019,7
0.00010880874674908719,Jaffna Proper,2019-07-22,7/23/2019,0.0,2019,7
9.049237826246958e-06,Jaffna Proper,2019-07-23,7/24/2019,-1.4222402086918502,2019,7
0.000104827,Jaffna Proper,2019-07-25,7/26/2019,-0.05676652169328482,2019,7
0.00010880874674908719,Jaffna Proper,2019-07-26,7/27/2019,0.0,2019,7
0.00010880874674908719,Jaffna Proper,2019-07-27,7/28/2019,0.0,2019,7
0.000118602,Jaffna Proper,2019-07-28,7/29/2019,0.13961935757044855,2019,7
0.000118381,Jaffna Proper,2019-07-29,7/30/2019,0.13646862948933897,2019,7
0.000103266,Jaffna Proper,2019-07-30,7/31/2019,-0.07902121189514974,2019,7
0.000137707,Jaffna Proper,2019-07-31,8/1/2019,0.411993384672708,2019,7
0.000135172,Jaffna Proper,2019-08-01,8/2/2019,0.3758526802129213,2019,8
0.000116106,Jaffna Proper,2019-08-02,8/3/2019,0.10403466394850457,2019,8
0.000118373,Jaffna Proper,2019-08-03,8/4/2019,0.13635457598414036,2019,8
6.58087166575807e-05,Jaffna Proper,2019-08-04,8/5/2019,-0.6130380194473682,2019,8
0.00010880874674908719,Jaffna Proper,2019-08-05,8/6/2019,0.0,2019,8
0.000108631,Jaffna Proper,2019-08-06,8/7/2019,-0.0025340799713798835,2019,8
6.46701308389711e-05,Jaffna Proper,2019-08-07,8/8/2019,-0.6292704823950896,2019,8
0.00010880874674908719,Jaffna Proper,2019-08-08,8/9/2019,0.0,2019,8
0.00010880874674908719,Jaffna Proper,2019-08-10,8/11/2019,0.0,2019,8
0.000142304,Jaffna Proper,2019-08-11,8/12/2019,0.4775313800974183,2019,8
2.4865400132569957e-05,Jaffna Proper,2019-08-12,8/13/2019,-1.196754114963708,2019,8
9.022879799898222e-05,Jaffna Proper,2019-08-13,8/14/2019,-0.2648885351698344,2019,8
0.000187653,Jaffna Proper,2019-08-14,8/15/2019,1.1240579310034835,2019,8
7.511974202659571e-05,Jaffna Proper,2019-08-15,8/16/2019,-0.48029363440628353,2019,8
0.000108675,Jaffna Proper,2019-08-16,8/17/2019,-0.0019067856927878991,2019,8
0.00010880874674908719,Jaffna Proper,2019-08-17,8/18/2019,0.0,2019,8
0.00010880874674908719,Jaffna Proper,2019-08-18,8/19/2019,0.0,2019,8
0.000111063,Jaffna Proper,2019-08-19,8/20/2019,0.032138185608975904,2019,8
0.000185755,Jaffna Proper,2019-08-20,8/21/2019,1.0969987368951304,2019,8
3.917125229114317e-05,Jaffna Proper,2019-08-21,8/22/2019,-0.9928000420215388,2019,8
7.048780710564972e-05,Jaffna Proper,2019-08-22,8/23/2019,-0.5463296861044592,2019,8
0.00010880874674908719,Jaffna Proper,2019-08-23,8/24/2019,0.0,2019,8
7.846579282722695e-05,Jaffna Proper,2019-08-24,8/25/2019,-0.4325900316082374,2019,8
0.000246192,Jaffna Proper,2019-08-26,8/27/2019,1.958630198605639,2019,8
9.172851680612364e-05,Jaffna Proper,2019-08-27,8/28/2019,-0.24350751182400315,2019,8
0.000114865,Jaffna Proper,2019-08-28,8/29/2019,0.08634211395458133,2019,8
0.000124702,Jaffna Proper,2019-08-29,8/30/2019,0.2265851552843341,2019,8
0.000207018,Jaffna Proper,2019-08-30,8/31/2019,1.4001386970246956,2019,8
6.757294356260129e-05,Jaffna Proper,2019-08-31,9/1/2019,-0.5878859866369723,2019,8
9.966949182929296e-05,Jaffna Proper,2019-09-01,9/2/2019,-0.13029550731318987,2019,9
9.48163745458477e-06,Jaffna Proper,2019-09-02,9/3/2019,-1.4160756220345412,2019,9
4.181980725440833e-05,Jaffna Proper,2019-09-03,9/4/2019,-0.9550404198626167,2019,9
0.00010880874674908719,Jaffna Proper,2019-09-04,9/5/2019,0.0,2019,9
0.000114983,Jaffna Proper,2019-09-05,9/6/2019,0.0880244031562596,2019,9
0.000101893,Jaffna Proper,2019-09-06,9/7/2019,-0.09859564472484893,2019,9
0.000101332,Jaffna Proper,2019-09-07,9/8/2019,-0.1065936467768964,2019,9
0.000239639,Jaffna Proper,2019-09-08,9/9/2019,1.8652061211598858,2019,9
0.000176535,Jaffna Proper,2019-09-09,9/10/2019,0.9655520721538144,2019,9
9.232570238984924e-05,Jaffna Proper,2019-09-10,9/11/2019,-0.23499362318926065,2019,9
0.000223198,Jaffna Proper,2019-09-11,9/12/2019,1.6308119112887396,2019,9
0.00010880874674908719,Jaffna Proper,2019-09-12,9/13/2019,0.0,2019,9
0.000124642,Jaffna Proper,2019-09-13,9/14/2019,0.22572975399534512,2019,9
7.94366696924097e-05,Jaffna Proper,2019-09-14,9/15/2019,-0.4187485429094548,2019,9
0.00010880874674908719,Jaffna Proper,2019-09-15,9/16/2019,0.0,2019,9
0.000195103,Jaffna Proper,2019-09-16,9/17/2019,1.2302702577196223,2019,9
0.000154254,Jaffna Proper,2019-09-17,9/18/2019,0.647898803487735,2019,9
0.00010880874674908719,Jaffna Proper,2019-09-18,9/19/2019,0.0,2019,9
0.000101632,Jaffna Proper,2019-09-19,9/20/2019,-0.1023166403319511,2019,9
0.000139735,Jaffna Proper,2019-09-20,9/21/2019,0.4409059482405375,2019,9
8.641377580871453e-05,Jaffna Proper,2019-09-21,9/22/2019,-0.31927811682111384,2019,9
2.716028334975636e-05,Jaffna Proper,2019-09-22,9/23/2019,-1.164036680596032,2019,9
0.000204094,Jaffna Proper,2019-09-23,9/24/2019,1.3584521408746295,2019,9
0.000206404,Jaffna Proper,2019-09-24,9/25/2019,1.391385090500708,2019,9
0.000142456,Jaffna Proper,2019-09-25,9/26/2019,0.4796983966961907,2019,9
4.018612465001314e-05,Jaffna Proper,2019-09-26,9/27/2019,-0.9783313232892602,2019,9
0.000177015,Jaffna Proper,2019-09-27,9/28/2019,0.972395282465727,2019,9
6.697083927359867e-05,Jaffna Proper,2019-09-28,9/29/2019,-0.59646999971895,2019,9
0.00012619,Jaffna Proper,2019-09-29,9/30/2019,0.2477991072512624,2019,9
6.428278947996395e-05,Jaffna Proper,2019-09-30,10/1/2019,-0.634792687357981,2019,9
