HCHO Reading,Location,Current Date,Next Date,HCHO Reading Z-Score
7.789365335364425e-05,"Deniyaya, Matara",6/5/2022,6/6/2022,-0.1935124917412841
9.165607494385942e-05,"Deniyaya, Matara",6/6/2022,6/7/2022,0.0
0.000182489,"Deniyaya, Matara",6/7/2022,6/8/2022,1.2771956987758777
9.900890710946562e-05,"Deniyaya, Matara",6/8/2022,6/9/2022,0.10338768249430394
9.165607494385942e-05,"Deniyaya, Matara",6/9/2022,6/10/2022,0.0
0.000126945,"Deniyaya, Matara",6/10/2022,6/11/2022,0.4961952207117667
9.165607494385942e-05,"Deniyaya, Matara",6/11/2022,6/12/2022,0.0
0.000255579,"Deniyaya, Matara",6/12/2022,6/13/2022,2.3049093121581663
3.4014351501032704e-05,"Deniyaya, Matara",6/13/2022,6/14/2022,-0.8104964274320705
9.853320736171024e-05,"Deniyaya, Matara",6/14/2022,6/15/2022,0.09669890008014703
9.165607494385942e-05,"Deniyaya, Matara",6/15/2022,6/16/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",6/16/2022,6/17/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",6/17/2022,6/18/2022,0.0
7.05725510757713e-05,"Deniyaya, Matara",6/18/2022,6/19/2022,-0.29645402240121194
9.165607494385942e-05,"Deniyaya, Matara",6/19/2022,6/20/2022,0.0
0.000171004,"Deniyaya, Matara",6/20/2022,6/21/2022,1.1157058800633917
9.165607494385942e-05,"Deniyaya, Matara",6/21/2022,6/22/2022,0.0
9.079122506770611e-06,"Deniyaya, Matara",6/22/2022,6/23/2022,-1.1611090186238604
4.867159904106869e-05,"Deniyaya, Matara",6/23/2022,6/24/2022,-0.604401847713791
9.165607494385942e-05,"Deniyaya, Matara",6/24/2022,6/25/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",6/25/2022,6/26/2022,0.0
-1.27e-05,"Deniyaya, Matara",6/26/2022,6/27/2022,-1.4673438070727418
7.738115287762488e-05,"Deniyaya, Matara",6/27/2022,6/28/2022,-0.20071872674018978
2.724056207423861e-05,"Deniyaya, Matara",6/28/2022,6/29/2022,-0.9057422286100881
6.044227804740366e-07,"Deniyaya, Matara",6/29/2022,6/30/2022,-1.2802712060372157
0.000133677,"Deniyaya, Matara",6/30/2022,7/1/2022,0.5908534235478532
-5.43e-06,"Deniyaya, Matara",7/1/2022,7/2/2022,-1.3651208221324047
9.165607494385942e-05,"Deniyaya, Matara",7/2/2022,7/3/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",7/3/2022,7/4/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",7/4/2022,7/5/2022,0.0
5.6872733782000846e-05,"Deniyaya, Matara",7/5/2022,7/6/2022,-0.4890862393071908
0.000104094,"Deniyaya, Matara",7/6/2022,7/7/2022,0.1748888343470289
2.5241141906594952e-05,"Deniyaya, Matara",7/7/2022,7/8/2022,-0.9338559421845646
6.58368636986783e-05,"Deniyaya, Matara",7/8/2022,7/9/2022,-0.3630422066420264
9.165607494385942e-05,"Deniyaya, Matara",7/9/2022,7/10/2022,0.0
2.876432586282974e-05,"Deniyaya, Matara",7/10/2022,7/11/2022,-0.8843166876453313
9.165607494385942e-05,"Deniyaya, Matara",7/11/2022,7/12/2022,0.0
-1.44e-05,"Deniyaya, Matara",7/12/2022,7/13/2022,-1.4912473936475112
4.464121940750927e-05,"Deniyaya, Matara",7/13/2022,7/14/2022,-0.6610727468314231
6.064839515640578e-05,"Deniyaya, Matara",7/14/2022,7/15/2022,-0.4359969166365432
6.606611124691266e-05,"Deniyaya, Matara",7/15/2022,7/16/2022,-0.3598187721618656
0.000181089,"Deniyaya, Matara",7/16/2022,7/17/2022,1.257510392184891
9.165607494385942e-05,"Deniyaya, Matara",7/17/2022,7/18/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",7/18/2022,7/19/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",7/19/2022,7/20/2022,0.0
2.1621476091067244e-05,"Deniyaya, Matara",7/20/2022,7/21/2022,-0.9847518217099761
9.165607494385942e-05,"Deniyaya, Matara",7/21/2022,7/22/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",7/22/2022,7/23/2022,0.0
4.809364614645015e-05,"Deniyaya, Matara",7/23/2022,7/24/2022,-0.6125284048035868
9.165607494385942e-05,"Deniyaya, Matara",7/24/2022,7/25/2022,0.0
0.00018179,"Deniyaya, Matara",7/25/2022,7/26/2022,1.2673671064136636
0.000206318,"Deniyaya, Matara",7/26/2022,7/27/2022,1.6122536778877474
9.165607494385942e-05,"Deniyaya, Matara",7/27/2022,7/28/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",7/28/2022,7/29/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",7/29/2022,7/30/2022,0.0
0.000141188,"Deniyaya, Matara",7/30/2022,7/31/2022,0.6964650934084958
9.165607494385942e-05,"Deniyaya, Matara",7/31/2022,8/1/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",8/1/2022,8/2/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",8/2/2022,8/3/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",8/3/2022,8/4/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",8/4/2022,8/5/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",8/5/2022,8/6/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",8/6/2022,8/7/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",8/7/2022,8/8/2022,0.0
7.957072094844082e-06,"Deniyaya, Matara",8/8/2022,8/9/2022,-1.1768860946019435
3.7973685899751686e-05,"Deniyaya, Matara",8/9/2022,8/10/2022,-0.7548244906213403
5.59682648847421e-05,"Deniyaya, Matara",8/10/2022,8/11/2022,-0.5018039161247264
-7.39e-06,"Deniyaya, Matara",8/11/2022,8/12/2022,-1.3926802513597858
0.000160671,"Deniyaya, Matara",8/12/2022,8/13/2022,0.970414256488632
3.889309724698397e-05,"Deniyaya, Matara",8/13/2022,8/14/2022,-0.7418967090116977
0.000114818,"Deniyaya, Matara",8/14/2022,8/15/2022,0.32567828283398564
1.4988955463202632e-05,"Deniyaya, Matara",8/15/2022,8/16/2022,-1.0780112517318028
6.512847524776707e-06,"Deniyaya, Matara",8/16/2022,8/17/2022,-1.197193239921952
0.000150444,"Deniyaya, Matara",8/17/2022,8/18/2022,0.8266130918414756
4.659334746586859e-05,"Deniyaya, Matara",8/18/2022,8/19/2022,-0.63362400445023
0.000178905,"Deniyaya, Matara",8/19/2022,8/20/2022,1.226801313902952
5.7615212272614325e-05,"Deniyaya, Matara",8/20/2022,8/21/2022,-0.4786462987893771
0.000185983,"Deniyaya, Matara",8/21/2022,8/22/2022,1.3263245996536681
9.165607494385942e-05,"Deniyaya, Matara",8/22/2022,8/23/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",8/23/2022,8/24/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",8/24/2022,8/25/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",8/25/2022,8/26/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",8/26/2022,8/27/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",8/27/2022,8/28/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",8/28/2022,8/29/2022,0.0
3.846518811155942e-05,"Deniyaya, Matara",8/29/2022,8/30/2022,-0.7479135108144951
9.165607494385942e-05,"Deniyaya, Matara",8/30/2022,8/31/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",8/31/2022,9/1/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",9/1/2022,9/2/2022,0.0
9.8111664159159e-05,"Deniyaya, Matara",9/2/2022,9/3/2022,0.09077160923474159
9.165607494385942e-05,"Deniyaya, Matara",9/3/2022,9/4/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",9/4/2022,9/5/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",9/5/2022,9/6/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",9/6/2022,9/7/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",9/7/2022,9/8/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",9/8/2022,9/9/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",9/9/2022,9/10/2022,0.0
-4.64e-06,"Deniyaya, Matara",9/10/2022,9/11/2022,-1.3540126848417766
0.000155551,"Deniyaya, Matara",9/11/2022,9/12/2022,0.8984222780987384
4.787863400445251e-05,"Deniyaya, Matara",9/12/2022,9/13/2022,-0.6155516761864498
0.000111338,"Deniyaya, Matara",9/13/2022,9/14/2022,0.2767462350221049
9.165607494385942e-05,"Deniyaya, Matara",9/14/2022,9/15/2022,0.0
5.609874243877766e-05,"Deniyaya, Matara",9/15/2022,9/16/2022,-0.4999692799429893
6.176912313608768e-05,"Deniyaya, Matara",9/16/2022,9/17/2022,-0.42023843529001814
4.38470497455961e-05,"Deniyaya, Matara",9/17/2022,9/18/2022,-0.6722395134600095
4.218953368453165e-05,"Deniyaya, Matara",9/18/2022,9/19/2022,-0.6955457362039653
9.165607494385942e-05,"Deniyaya, Matara",9/19/2022,9/20/2022,0.0
2.2274725456590603e-05,"Deniyaya, Matara",9/20/2022,9/21/2022,-0.9755665259666227
8.1695769544229e-05,"Deniyaya, Matara",9/21/2022,9/22/2022,-0.1400511896654167
5.084676060116101e-05,"Deniyaya, Matara",9/22/2022,9/23/2022,-0.5738170461456868
4.2014043715497776e-05,"Deniyaya, Matara",9/23/2022,9/24/2022,-0.6980132889497328
4.725132690656406e-05,"Deniyaya, Matara",9/24/2022,9/25/2022,-0.6243721994354756
6.408974121809015e-05,"Deniyaya, Matara",9/25/2022,9/26/2022,-0.3876083792722998
-9.38e-06,"Deniyaya, Matara",9/26/2022,9/27/2022,-1.4206615085855452
0.000128843,"Deniyaya, Matara",9/27/2022,9/28/2022,0.522882872075833
0.000136972,"Deniyaya, Matara",9/28/2022,9/29/2022,0.6371841987030679
5.217425992775271e-05,"Deniyaya, Matara",9/29/2022,9/30/2022,-0.555151166686197
9.165607494385942e-05,"Deniyaya, Matara",9/30/2022,10/1/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/1/2022,10/2/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/2/2022,10/3/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/3/2022,10/4/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/4/2022,10/5/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/5/2022,10/6/2022,0.0
-6.92e-05,"Deniyaya, Matara",10/6/2022,10/7/2022,-2.2617865373518407
9.165607494385942e-05,"Deniyaya, Matara",10/7/2022,10/8/2022,0.0
3.589134697514253e-05,"Deniyaya, Matara",10/8/2022,10/9/2022,-0.784104119305109
0.000120753,"Deniyaya, Matara",10/9/2022,10/10/2022,0.4091299218464892
9.165607494385942e-05,"Deniyaya, Matara",10/10/2022,10/11/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/11/2022,10/12/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/12/2022,10/13/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/13/2022,10/14/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/14/2022,10/15/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/15/2022,10/16/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/16/2022,10/17/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/17/2022,10/18/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/18/2022,10/19/2022,0.0
3.508329540104517e-05,"Deniyaya, Matara",10/19/2022,10/20/2022,-0.7954660785747061
9.165607494385942e-05,"Deniyaya, Matara",10/20/2022,10/21/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/21/2022,10/22/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/22/2022,10/23/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/23/2022,10/24/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/24/2022,10/25/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/25/2022,10/26/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/26/2022,10/27/2022,0.0
0.000121062,"Deniyaya, Matara",10/27/2022,10/28/2022,0.4134747502297855
0.000265805,"Deniyaya, Matara",10/28/2022,10/29/2022,2.4486964158720435
9.165607494385942e-05,"Deniyaya, Matara",10/29/2022,10/30/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/30/2022,10/31/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",10/31/2022,11/1/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",11/1/2022,11/2/2022,0.0
8.026747495163149e-05,"Deniyaya, Matara",11/2/2022,11/3/2022,-0.16013434463508108
9.165607494385942e-05,"Deniyaya, Matara",11/3/2022,11/4/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",11/4/2022,11/5/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",11/5/2022,11/6/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",11/7/2022,11/8/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",11/8/2022,11/9/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",11/9/2022,11/10/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",11/10/2022,11/11/2022,0.0
0.000201135,"Deniyaya, Matara",11/11/2022,11/12/2022,1.5393758607012593
9.165607494385942e-05,"Deniyaya, Matara",11/12/2022,11/13/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",11/13/2022,11/14/2022,0.0
2.6058102158502537e-05,"Deniyaya, Matara",11/14/2022,11/15/2022,-0.9223687185906714
9.165607494385942e-05,"Deniyaya, Matara",11/15/2022,11/16/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",11/16/2022,11/17/2022,0.0
0.000122059,"Deniyaya, Matara",11/17/2022,11/18/2022,0.4274935007092239
0.00012126,"Deniyaya, Matara",11/18/2022,11/19/2022,0.41625881501908224
9.165607494385942e-05,"Deniyaya, Matara",11/19/2022,11/20/2022,0.0
0.000168228,"Deniyaya, Matara",11/20/2022,11/21/2022,1.0766727292801213
0.000137711,"Deniyaya, Matara",11/21/2022,11/22/2022,0.647575228396453
7.871344075470074e-05,"Deniyaya, Matara",11/22/2022,11/23/2022,-0.18198551579183772
6.0761262078494e-05,"Deniyaya, Matara",11/23/2022,11/24/2022,-0.4344099023756235
7.072246778968517e-05,"Deniyaya, Matara",11/24/2022,11/25/2022,-0.29434605348942067
0.000192763,"Deniyaya, Matara",11/25/2022,11/26/2022,1.4216577272871602
9.165607494385942e-05,"Deniyaya, Matara",11/26/2022,11/27/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",11/27/2022,11/28/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",11/28/2022,11/29/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",11/29/2022,11/30/2022,0.0
0.000136416,"Deniyaya, Matara",11/30/2022,12/1/2022,0.6293663197997904
0.000120295,"Deniyaya, Matara",12/1/2022,12/2/2022,0.4026900144045808
9.165607494385942e-05,"Deniyaya, Matara",12/2/2022,12/3/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",12/3/2022,12/4/2022,0.0
0.000104456,"Deniyaya, Matara",12/4/2022,12/5/2022,0.17997889219412697
4.845764671216594e-05,"Deniyaya, Matara",12/5/2022,12/6/2022,-0.6074102171354383
9.165607494385942e-05,"Deniyaya, Matara",12/6/2022,12/7/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",12/7/2022,12/8/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",12/8/2022,12/9/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",12/9/2022,12/10/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",12/10/2022,12/11/2022,0.0
9.320620975570026e-05,"Deniyaya, Matara",12/11/2022,12/12/2022,0.021796342163177326
9.165607494385942e-05,"Deniyaya, Matara",12/12/2022,12/13/2022,0.0
0.000106988,"Deniyaya, Matara",12/13/2022,12/14/2022,0.21558117525725393
5.583327128363942e-06,"Deniyaya, Matara",12/15/2022,12/16/2022,-1.2102631641976382
1.9021098699925372e-05,"Deniyaya, Matara",12/16/2022,12/17/2022,-1.02131555470776
0.00015259,"Deniyaya, Matara",12/17/2022,12/18/2022,0.8567878546588019
9.165607494385942e-05,"Deniyaya, Matara",12/18/2022,12/19/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",12/19/2022,12/20/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",12/20/2022,12/21/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",12/21/2022,12/22/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",12/22/2022,12/23/2022,0.0
8.53175657688922e-05,"Deniyaya, Matara",12/23/2022,12/24/2022,-0.08912535459929342
9.165607494385942e-05,"Deniyaya, Matara",12/24/2022,12/25/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",12/25/2022,12/26/2022,0.0
9.165607494385942e-05,"Deniyaya, Matara",12/26/2022,12/27/2022,0.0
0.000138018,"Deniyaya, Matara",12/27/2022,12/28/2022,0.6518919349131909
0.000187223,"Deniyaya, Matara",12/28/2022,12/29/2022,1.3437601569199706
1.505185474815644e-06,"Deniyaya, Matara",12/29/2022,12/30/2022,-1.2676056418916173
-3.55e-05,"Deniyaya, Matara",12/30/2022,12/31/2022,-1.7879330858402367
7.169464229737906e-05,"Deniyaya, Matara",1/1/2023,1/2/2023,-0.2806763726009238
9.36433217436386e-05,"Deniyaya, Matara",1/2/2023,1/3/2023,0.027942544661150075
9.165607494385942e-05,"Deniyaya, Matara",1/3/2023,1/4/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",1/4/2023,1/5/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",1/5/2023,1/6/2023,0.0
4.0442834866700766e-05,"Deniyaya, Matara",1/6/2023,1/7/2023,-0.7201059517404758
9.165607494385942e-05,"Deniyaya, Matara",1/7/2023,1/8/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",1/8/2023,1/9/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",1/9/2023,1/10/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",1/10/2023,1/11/2023,0.0
-1.86e-06,"Deniyaya, Matara",1/11/2023,1/12/2023,-1.3149232903253891
0.000163174,"Deniyaya, Matara",1/12/2023,1/13/2023,1.00560877248666
0.000215594,"Deniyaya, Matara",1/13/2023,1/14/2023,1.7426828949863125
9.165607494385942e-05,"Deniyaya, Matara",1/14/2023,1/15/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",1/15/2023,1/16/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",1/16/2023,1/17/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",1/17/2023,1/18/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",1/18/2023,1/19/2023,0.0
2.1386846930892285e-05,"Deniyaya, Matara",1/19/2023,1/20/2023,-0.9880509266765688
-2.97e-05,"Deniyaya, Matara",1/20/2023,1/21/2023,-1.7063796728204355
9.165607494385942e-05,"Deniyaya, Matara",1/21/2023,1/22/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",1/22/2023,1/23/2023,0.0
9.049508264607186e-05,"Deniyaya, Matara",1/23/2023,1/24/2023,-0.01632463523694423
9.165607494385942e-05,"Deniyaya, Matara",1/24/2023,1/25/2023,0.0
-4.12e-05,"Deniyaya, Matara",1/25/2023,1/26/2023,-1.8680804055321105
8.399649617308312e-05,"Deniyaya, Matara",1/26/2023,1/27/2023,-0.1077008260432451
9.165607494385942e-05,"Deniyaya, Matara",1/27/2023,1/28/2023,0.0
0.000149663,"Deniyaya, Matara",1/28/2023,1/29/2023,0.8156315029503607
9.544317238821683e-05,"Deniyaya, Matara",1/29/2023,1/30/2023,0.053250124487226595
9.165607494385942e-05,"Deniyaya, Matara",1/30/2023,1/31/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",1/31/2023,2/1/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",2/1/2023,2/2/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",2/2/2023,2/3/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",2/3/2023,2/4/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",2/4/2023,2/5/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",2/5/2023,2/6/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",2/6/2023,2/7/2023,0.0
1.5640040222149375e-05,"Deniyaya, Matara",2/7/2023,2/8/2023,-1.068856392377099
0.000215994,"Deniyaya, Matara",2/8/2023,2/9/2023,1.748307268298023
0.000182566,"Deniyaya, Matara",2/9/2023,2/10/2023,1.278278390638382
9.165607494385942e-05,"Deniyaya, Matara",2/10/2023,2/11/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",2/11/2023,2/12/2023,0.0
3.431482652575244e-05,"Deniyaya, Matara",2/12/2023,2/13/2023,-0.8062714681573975
1.2289563167959992e-05,"Deniyaya, Matara",2/13/2023,2/14/2023,-1.1159672266898013
0.000234488,"Deniyaya, Matara",2/14/2023,2/15/2023,2.0083501683649545
9.165607494385942e-05,"Deniyaya, Matara",2/15/2023,2/16/2023,0.0
0.000175089,"Deniyaya, Matara",2/16/2023,2/17/2023,1.1731447925092344
0.000108177,"Deniyaya, Matara",2/17/2023,2/18/2023,0.23229962492631326
6.578241782784244e-05,"Deniyaya, Matara",2/18/2023,2/19/2023,-0.36380776639918166
-6.92e-05,"Deniyaya, Matara",2/19/2023,2/20/2023,-2.2617865373518407
9.165607494385942e-05,"Deniyaya, Matara",2/20/2023,2/21/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",2/21/2023,2/22/2023,0.0
6.184132146729261e-05,"Deniyaya, Matara",2/22/2023,2/23/2023,-0.41922325937207056
-3.5e-05,"Deniyaya, Matara",2/23/2023,2/24/2023,-1.7809026192005986
5.6782166452617856e-05,"Deniyaya, Matara",2/25/2023,2/26/2023,-0.49035970048292726
2.223903120121664e-05,"Deniyaya, Matara",2/26/2023,2/27/2023,-0.9760684205098895
4.302654489320091e-05,"Deniyaya, Matara",2/27/2023,2/28/2023,-0.6837765774448605
1.771444557330602e-06,"Deniyaya, Matara",2/28/2023,3/1/2023,-1.2638617906973735
9.165607494385942e-05,"Deniyaya, Matara",3/1/2023,3/2/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",3/2/2023,3/3/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",3/3/2023,3/4/2023,0.0
0.000125009,"Deniyaya, Matara",3/5/2023,3/6/2023,0.46897325388308836
0.000113142,"Deniyaya, Matara",3/6/2023,3/7/2023,0.3021121586579189
0.000158768,"Deniyaya, Matara",3/7/2023,3/8/2023,0.9436563004581695
5.3497145352733686e-06,"Deniyaya, Matara",3/8/2023,3/9/2023,-1.2135479752822835
0.000119866,"Deniyaya, Matara",3/9/2023,3/10/2023,0.39665787402777125
9.165607494385942e-05,"Deniyaya, Matara",3/10/2023,3/11/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",3/11/2023,3/12/2023,0.0
8.972196602187521e-05,"Deniyaya, Matara",3/12/2023,3/13/2023,-0.027195376506872572
0.000249081,"Deniyaya, Matara",3/13/2023,3/14/2023,2.2135413677094307
9.165607494385942e-05,"Deniyaya, Matara",3/14/2023,3/15/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",3/15/2023,3/16/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",3/16/2023,3/17/2023,0.0
-1.08e-05,"Deniyaya, Matara",3/17/2023,3/18/2023,-1.4406280338421176
0.000153865,"Deniyaya, Matara",3/18/2023,3/19/2023,0.8747155445898788
9.165607494385942e-05,"Deniyaya, Matara",3/19/2023,3/20/2023,0.0
3.8173171573303865e-05,"Deniyaya, Matara",3/20/2023,3/21/2023,-0.7520195358753516
9.165607494385942e-05,"Deniyaya, Matara",3/21/2023,3/22/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",3/22/2023,3/23/2023,0.0
0.000178118,"Deniyaya, Matara",3/23/2023,3/24/2023,1.2157353594121618
9.165607494385942e-05,"Deniyaya, Matara",3/24/2023,3/25/2023,0.0
7.698513066253081e-05,"Deniyaya, Matara",3/25/2023,3/26/2023,-0.20628716868373853
5.9747310367104205e-05,"Deniyaya, Matara",3/26/2023,3/27/2023,-0.4486670097378832
9.165607494385942e-05,"Deniyaya, Matara",3/27/2023,3/28/2023,0.0
0.000123754,"Deniyaya, Matara",3/29/2023,3/30/2023,0.45132678261759684
9.165607494385942e-05,"Deniyaya, Matara",3/30/2023,3/31/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",3/31/2023,4/1/2023,0.0
0.000177689,"Deniyaya, Matara",4/1/2023,4/2/2023,1.2097032190353523
7.874862708092882e-05,"Deniyaya, Matara",4/2/2023,4/3/2023,-0.18149076320640178
0.000110968,"Deniyaya, Matara",4/3/2023,4/4/2023,0.27154368970877274
9.165607494385942e-05,"Deniyaya, Matara",4/4/2023,4/5/2023,0.0
6.202933726447077e-05,"Deniyaya, Matara",4/5/2023,4/6/2023,-0.41657958179249854
7.484012691389921e-05,"Deniyaya, Matara",4/6/2023,4/7/2023,-0.23644792327704456
0.00014277,"Deniyaya, Matara",4/7/2023,4/8/2023,0.7187094898563107
9.165607494385942e-05,"Deniyaya, Matara",4/8/2023,4/9/2023,0.0
2.667663238722656e-05,"Deniyaya, Matara",4/9/2023,4/10/2023,-0.9136716063133676
9.165607494385942e-05,"Deniyaya, Matara",4/10/2023,4/11/2023,0.0
0.000137417,"Deniyaya, Matara",4/11/2023,4/12/2023,0.6434413140123459
0.000165029,"Deniyaya, Matara",4/12/2023,4/13/2023,1.0316918037197171
0.000139602,"Deniyaya, Matara",4/13/2023,4/14/2023,0.6741644532275642
0.000124198,"Deniyaya, Matara",4/14/2023,4/15/2023,0.45756983699359544
1.2938095333670409e-05,"Deniyaya, Matara",4/15/2023,4/16/2023,-1.106848259178283
9.165607494385942e-05,"Deniyaya, Matara",4/16/2023,4/17/2023,0.0
0.000148744,"Deniyaya, Matara",4/18/2023,4/19/2023,0.802709505266706
0.000181127,"Deniyaya, Matara",4/19/2023,4/20/2023,1.2580447076495036
9.165607494385942e-05,"Deniyaya, Matara",4/20/2023,4/21/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",4/21/2023,4/22/2023,0.0
6.634853392887615e-05,"Deniyaya, Matara",4/22/2023,4/23/2023,-0.35584764567422267
9.165607494385942e-05,"Deniyaya, Matara",4/23/2023,4/24/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",4/25/2023,4/26/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",4/26/2023,4/27/2023,0.0
0.000152505,"Deniyaya, Matara",4/27/2023,4/28/2023,0.8555926753300633
9.165607494385942e-05,"Deniyaya, Matara",4/28/2023,4/29/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",4/29/2023,4/30/2023,0.0
1.3755844067142111e-05,"Deniyaya, Matara",4/30/2023,5/1/2023,-1.0953499487977247
9.165607494385942e-05,"Deniyaya, Matara",5/1/2023,5/2/2023,0.0
0.000183436,"Deniyaya, Matara",5/3/2023,5/4/2023,1.2905114025913522
9.165607494385942e-05,"Deniyaya, Matara",5/4/2023,5/5/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",5/5/2023,5/6/2023,0.0
9.165607494385942e-05,"Deniyaya, Matara",5/6/2023,5/7/2023,0.0
